,scenario,year,epsilon [%],demand [Mt],region,tech,meoh [Mt],elec [TWh],net-zero GWP [Mt],GWP reduction [Mt]
0,PkBudg500,2040,0.099894,20,CHA,DAC,0,0,0,0
1,PkBudg500,2040,0.099894,20,USA,DAC,0.628684472,0,0,0
2,PkBudg500,2040,0.099894,20,IND,DAC,0.464260449,0,0,0
3,PkBudg500,2040,0.099894,20,LAM,PSC,0.009011508,0,0,0
4,PkBudg500,2040,0.099894,20,SSA,PSC,0.264880064,0,0,0
5,PkBudg500,2040,0.099894,20,CAZ,PSC,0.00753335,0,0,0
6,PkBudg500,2040,0.099894,20,REF,PSC,0.217721323,0,0,0
7,PkBudg500,2040,0.099894,20,SSA,DAC,0,0,0,0
8,PkBudg500,2040,0.099894,20,JPN,PSC,0.010929466,0,0,0
9,PkBudg500,2040,0.099894,20,CHA,PSC,1.624965712,0,0,0
10,PkBudg500,2040,0.099894,20,CAZ,DAC,0.130731746,0,0,0
11,PkBudg500,2040,0.099894,20,JPN,DAC,0.103242977,0,0,0
12,PkBudg500,2040,0.099894,20,REF,DAC,0,0,0,0
13,PkBudg500,2040,0.099894,20,NEU,PSC,0.081785139,0,0,0
14,PkBudg500,2040,0.099894,20,EUR,PSC,0.166247387,0,0,0
15,PkBudg500,2040,0.099894,20,MEA,PSC,0.455200619,0,0,0
16,PkBudg500,2040,0.099894,20,NEU,DAC,0,0,0,0
17,PkBudg500,2040,0.099894,20,LAM,DAC,0.354390458,0,0,0
18,PkBudg500,2040,0.099894,20,EUR,DAC,0.390841512,0,0,0
19,PkBudg500,2040,0.099894,20,USA,PSC,0.03976961,0,0,0
20,PkBudg500,2040,0.099894,20,IND,PSC,0.012934686,0,0,0
21,PkBudg500,2040,0.099894,20,OAS,PSC,0.752473532,0,0,0
22,PkBudg500,2040,0.099894,20,MEA,DAC,0,0,0,0
23,PkBudg500,2040,0.099894,20,OAS,DAC,0,0,0,0
24,PkBudg500,2040,0.099894,20,methanol production,BAU,16.05472327,50.22707405,11.77167581,11.77186619
25,PkBudg500,2040,0.150455,30,SSA,PSC,0.39878265,0,0,0
26,PkBudg500,2040,0.150455,30,USA,DAC,0.963439718,0,0,0
27,PkBudg500,2040,0.150455,30,EUR,DAC,0.657949165,0,0,0
28,PkBudg500,2040,0.150455,30,CAZ,DAC,0.200052681,0,0,0
29,PkBudg500,2040,0.150455,30,CHA,DAC,0,0,0,0
30,PkBudg500,2040,0.150455,30,OAS,DAC,0,0,0,0
31,PkBudg500,2040,0.150455,30,MEA,DAC,0,0,0,0
32,PkBudg500,2040,0.150455,30,LAM,DAC,0.537581816,0,0,0
33,PkBudg500,2040,0.150455,30,IND,PSC,0.012941219,0,0,0
34,PkBudg500,2040,0.150455,30,REF,PSC,0.300797139,0,0,0
35,PkBudg500,2040,0.150455,30,USA,PSC,0.039789698,0,0,0
36,PkBudg500,2040,0.150455,30,OAS,PSC,1.133337089,0,0,0
37,PkBudg500,2040,0.150455,30,IND,DAC,0.704727813,0,0,0
38,PkBudg500,2040,0.150455,30,EUR,PSC,0.166355361,0,0,0
39,PkBudg500,2040,0.150455,30,MEA,PSC,0.685602275,0,0,0
40,PkBudg500,2040,0.150455,30,NEU,PSC,0.123201258,0,0,0
41,PkBudg500,2040,0.150455,30,NEU,DAC,0,0,0,0
42,PkBudg500,2040,0.150455,30,JPN,PSC,0.010934986,0,0,0
43,PkBudg500,2040,0.150455,30,LAM,PSC,0.00901606,0,0,0
44,PkBudg500,2040,0.150455,30,REF,DAC,0.0225139,0,0,0
45,PkBudg500,2040,0.150455,30,JPN,DAC,0.160039403,0,0,0
46,PkBudg500,2040,0.150455,30,CHA,PSC,2.447387868,0,0,0
47,PkBudg500,2040,0.150455,30,SSA,DAC,0,0,0,0
48,PkBudg500,2040,0.150455,30,CAZ,PSC,0.007537155,0,0,0
49,PkBudg500,2040,0.150455,30,methanol production,BAU,23.19010737,75.64933257,17.65751372,17.65779116
50,PkBudg500,2040,0.201293,40,LAM,PSC,0.009020636,0,0,0
51,PkBudg500,2040,0.201293,40,OAS,PSC,1.516281136,0,0,0
52,PkBudg500,2040,0.201293,40,CAZ,DAC,0.269757982,0,0,0
53,PkBudg500,2040,0.201293,40,SSA,DAC,0,0,0,0
54,PkBudg500,2040,0.201293,40,EUR,DAC,0.92651303,0,0,0
55,PkBudg500,2040,0.201293,40,EUR,PSC,0.16646382,0,0,0
56,PkBudg500,2040,0.201293,40,MEA,PSC,0.917265216,0,0,0
57,PkBudg500,2040,0.201293,40,REF,DAC,0.114241805,0,0,0
58,PkBudg500,2040,0.201293,40,IND,PSC,0.012947789,0,0,0
59,PkBudg500,2040,0.201293,40,USA,PSC,0.039809895,0,0,0
60,PkBudg500,2040,0.201293,40,MEA,DAC,0,0,0,0
61,PkBudg500,2040,0.201293,40,NEU,PSC,0.164856854,0,0,0
62,PkBudg500,2040,0.201293,40,LAM,DAC,0.721788576,0,0,0
63,PkBudg500,2040,0.201293,40,OAS,DAC,0,0,0,0
64,PkBudg500,2040,0.201293,40,SSA,PSC,0.533415694,0,0,0
65,PkBudg500,2040,0.201293,40,CHA,DAC,0,0,0,0
66,PkBudg500,2040,0.201293,40,JPN,PSC,0.010940537,0,0,0
67,PkBudg500,2040,0.201293,40,REF,PSC,0.300998029,0,0,0
68,PkBudg500,2040,0.201293,40,USA,DAC,1.300060373,0,0,0
69,PkBudg500,2040,0.201293,40,NEU,DAC,0,0,0,0
70,PkBudg500,2040,0.201293,40,JPN,DAC,0.217146957,0,0,0
71,PkBudg500,2040,0.201293,40,CAZ,PSC,0.007540981,0,0,0
72,PkBudg500,2040,0.201293,40,CHA,PSC,3.274323758,0,0,0
73,PkBudg500,2040,0.201293,40,IND,DAC,0.946509472,0,0,0
74,PkBudg500,2040,0.201293,40,methanol production,BAU,30.32398465,101.2104585,23.54335163,23.54356427
75,PkBudg500,2040,0.25213,50,SSA,PSC,0.668048813,0,0,0
76,PkBudg500,2040,0.25213,50,NEU,PSC,0.206512525,0,0,0
77,PkBudg500,2040,0.25213,50,OAS,PSC,1.899225277,0,0,0
78,PkBudg500,2040,0.25213,50,USA,PSC,0.039830093,0,0,0
79,PkBudg500,2040,0.25213,50,MEA,PSC,1.148928225,0,0,0
80,PkBudg500,2040,0.25213,50,SSA,DAC,0,0,0,0
81,PkBudg500,2040,0.25213,50,REF,PSC,0.301198918,0,0,0
82,PkBudg500,2040,0.25213,50,CHA,DAC,0,0,0,0
83,PkBudg500,2040,0.25213,50,CAZ,DAC,0.339463313,0,0,0
84,PkBudg500,2040,0.25213,50,OAS,DAC,0,0,0,0
85,PkBudg500,2040,0.25213,50,NEU,DAC,0,0,0,0
86,PkBudg500,2040,0.25213,50,CAZ,PSC,0.007544807,0,0,0
87,PkBudg500,2040,0.25213,50,EUR,DAC,1.195076881,0,0,0
88,PkBudg500,2040,0.25213,50,USA,DAC,1.636681023,0,0,0
89,PkBudg500,2040,0.25213,50,IND,DAC,1.188291263,0,0,0
90,PkBudg500,2040,0.25213,50,EUR,PSC,0.166572279,0,0,0
91,PkBudg500,2040,0.25213,50,REF,DAC,0.205969735,0,0,0
92,PkBudg500,2040,0.25213,50,IND,PSC,0.012954358,0,0,0
93,PkBudg500,2040,0.25213,50,JPN,PSC,0.010946087,0,0,0
94,PkBudg500,2040,0.25213,50,LAM,DAC,0.905995485,0,0,0
95,PkBudg500,2040,0.25213,50,JPN,DAC,0.274254527,0,0,0
96,PkBudg500,2040,0.25213,50,CHA,PSC,4.101260209,0,0,0
97,PkBudg500,2040,0.25213,50,LAM,PSC,0.009025213,0,0,0
98,PkBudg500,2040,0.25213,50,MEA,DAC,0,0,0,0
99,PkBudg500,2040,0.25213,50,methanol production,BAU,37.45786071,126.7715887,29.42918954,29.42935376
100,PkBudg500,2040,0.303157,60,CAZ,PSC,0.007548647,0,0,0
101,PkBudg500,2040,0.303157,60,NEU,PSC,0.248331704,0,0,0
102,PkBudg500,2040,0.303157,60,EUR,PSC,0.166681073,0,0,0
103,PkBudg500,2040,0.303157,60,NEU,DAC,0,0,0,0
104,PkBudg500,2040,0.303157,60,EUR,DAC,1.464638945,0,0,0
105,PkBudg500,2040,0.303157,60,USA,DAC,1.974545945,0,0,0
106,PkBudg500,2040,0.303157,60,MEA,DAC,0,0,0,0
107,PkBudg500,2040,0.303157,60,USA,PSC,0.039850366,0,0,0
108,PkBudg500,2040,0.303157,60,IND,PSC,0.012960951,0,0,0
109,PkBudg500,2040,0.303157,60,CHA,PSC,4.931278263,0,0,0
110,PkBudg500,2040,0.303157,60,JPN,PSC,0.010951659,0,0,0
111,PkBudg500,2040,0.303157,60,CAZ,DAC,0.409427655,0,0,0
112,PkBudg500,2040,0.303157,60,OAS,PSC,2.283598353,0,0,0
113,PkBudg500,2040,0.303157,60,LAM,DAC,1.090890707,0,0,0
114,PkBudg500,2040,0.303157,60,LAM,PSC,0.009029807,0,0,0
115,PkBudg500,2040,0.303157,60,JPN,DAC,0.331575776,0,0,0
116,PkBudg500,2040,0.303157,60,OAS,DAC,0,0,0,0
117,PkBudg500,2040,0.303157,60,SSA,DAC,0.04943998,0,0,0
118,PkBudg500,2040,0.303157,60,REF,DAC,0.298040192,0,0,0
119,PkBudg500,2040,0.303157,60,IND,DAC,1.430975569,0,0,0
120,PkBudg500,2040,0.303157,60,SSA,PSC,0.7444319,0,0,0
121,PkBudg500,2040,0.303157,60,MEA,PSC,1.381455963,0,0,0
122,PkBudg500,2040,0.303157,60,CHA,DAC,0,0,0,0
123,PkBudg500,2040,0.303157,60,REF,PSC,0.301400416,0,0,0
124,PkBudg500,2040,0.303157,60,methanol production,BAU,44.59036212,152.4281056,35.31502744,35.31520736
125,PkBudg500,2040,0.354444,70,CAZ,DAC,0.479747316,0,0,0
126,PkBudg500,2040,0.354444,70,LAM,DAC,1.276730081,0,0,0
127,PkBudg500,2040,0.354444,70,USA,PSC,0.039870742,0,0,0
128,PkBudg500,2040,0.354444,70,OAS,PSC,2.669931143,0,0,0
129,PkBudg500,2040,0.354444,70,REF,DAC,0.390580405,0,0,0
130,PkBudg500,2040,0.354444,70,JPN,PSC,0.010957259,0,0,0
131,PkBudg500,2040,0.354444,70,NEU,DAC,0,0,0,0
132,PkBudg500,2040,0.354444,70,MEA,DAC,0,0,0,0
133,PkBudg500,2040,0.354444,70,IND,DAC,1.674897774,0,0,0
134,PkBudg500,2040,0.354444,70,REF,PSC,0.301602747,0,0,0
135,PkBudg500,2040,0.354444,70,CAZ,PSC,0.007552507,0,0,0
136,PkBudg500,2040,0.354444,70,EUR,PSC,0.166790329,0,0,0
137,PkBudg500,2040,0.354444,70,USA,DAC,2.314117872,0,0,0
138,PkBudg500,2040,0.354444,70,OAS,DAC,0,0,0,0
139,PkBudg500,2040,0.354444,70,CHA,DAC,0,0,0,0
140,PkBudg500,2040,0.354444,70,NEU,PSC,0.290374747,0,0,0
141,PkBudg500,2040,0.354444,70,SSA,PSC,0.744812544,0,0,0
142,PkBudg500,2040,0.354444,70,LAM,PSC,0.009034424,0,0,0
143,PkBudg500,2040,0.354444,70,CHA,PSC,5.765523556,0,0,0
144,PkBudg500,2040,0.354444,70,IND,PSC,0.012967578,0,0,0
145,PkBudg500,2040,0.354444,70,JPN,DAC,0.38919004,0,0,0
146,PkBudg500,2040,0.354444,70,SSA,DAC,0.163415296,0,0,0
147,PkBudg500,2040,0.354444,70,MEA,PSC,1.615169656,0,0,0
148,PkBudg500,2040,0.354444,70,EUR,DAC,1.735570026,0,0,0
149,PkBudg500,2040,0.354444,70,methanol production,BAU,51.72036119,178.2154347,41.20086535,41.20260586
150,PkBudg500,2040,0.405717,80,LAM,DAC,1.462519278,0,0,0
151,PkBudg500,2040,0.405717,80,CHA,PSC,6.599543786,0,0,0
152,PkBudg500,2040,0.405717,80,NEU,PSC,0.332406391,0,0,0
153,PkBudg500,2040,0.405717,80,SSA,DAC,0.277360248,0,0,0
154,PkBudg500,2040,0.405717,80,REF,DAC,0.483095669,0,0,0
155,PkBudg500,2040,0.405717,80,JPN,PSC,0.010962857,0,0,0
156,PkBudg500,2040,0.405717,80,JPN,DAC,0.446788774,0,0,0
157,PkBudg500,2040,0.405717,80,NEU,DAC,0,0,0,0
158,PkBudg500,2040,0.405717,80,REF,PSC,0.301805032,0,0,0
159,PkBudg500,2040,0.405717,80,CAZ,DAC,0.550048018,0,0,0
160,PkBudg500,2040,0.405717,80,SSA,PSC,0.745193085,0,0,0
161,PkBudg500,2040,0.405717,80,OAS,DAC,0,0,0,0
162,PkBudg500,2040,0.405717,80,CAZ,PSC,0.007556366,0,0,0
163,PkBudg500,2040,0.405717,80,USA,PSC,0.039891113,0,0,0
164,PkBudg500,2040,0.405717,80,MEA,PSC,1.848820349,0,0,0
165,PkBudg500,2040,0.405717,80,IND,PSC,0.012974204,0,0,0
166,PkBudg500,2040,0.405717,80,OAS,PSC,3.056159814,0,0,0
167,PkBudg500,2040,0.405717,80,EUR,DAC,2.006428227,0,0,0
168,PkBudg500,2040,0.405717,80,IND,DAC,1.918754171,0,0,0
169,PkBudg500,2040,0.405717,80,MEA,DAC,0,0,0,0
170,PkBudg500,2040,0.405717,80,LAM,PSC,0.00903904,0,0,0
171,PkBudg500,2040,0.405717,80,USA,DAC,2.653598403,0,0,0
172,PkBudg500,2040,0.405717,80,EUR,PSC,0.166899559,0,0,0
173,PkBudg500,2040,0.405717,80,CHA,DAC,0,0,0,0
174,PkBudg500,2040,0.405717,80,methanol production,BAU,58.85113387,203.9958167,47.08670326,47.08843042
175,PkBudg500,2040,0.456991,90,SSA,DAC,0.391305516,0,0,0
176,PkBudg500,2040,0.456991,90,OAS,PSC,3.442389512,0,0,0
177,PkBudg500,2040,0.456991,90,USA,PSC,0.039911484,0,0,0
178,PkBudg500,2040,0.456991,90,LAM,PSC,0.009043656,0,0,0
179,PkBudg500,2040,0.456991,90,EUR,DAC,2.277287107,0,0,0
180,PkBudg500,2040,0.456991,90,LAM,DAC,1.648309022,0,0,0
181,PkBudg500,2040,0.456991,90,JPN,DAC,0.504387661,0,0,0
182,PkBudg500,2040,0.456991,90,MEA,DAC,0,0,0,0
183,PkBudg500,2040,0.456991,90,REF,PSC,0.302007317,0,0,0
184,PkBudg500,2040,0.456991,90,REF,DAC,0.575611181,0,0,0
185,PkBudg500,2040,0.456991,90,JPN,PSC,0.010968455,0,0,0
186,PkBudg500,2040,0.456991,90,CAZ,DAC,0.620348915,0,0,0
187,PkBudg500,2040,0.456991,90,CHA,PSC,7.433566404,0,0,0
188,PkBudg500,2040,0.456991,90,CAZ,PSC,0.007560225,0,0,0
189,PkBudg500,2040,0.456991,90,IND,PSC,0.012980829,0,0,0
190,PkBudg500,2040,0.456991,90,NEU,DAC,0,0,0,0
191,PkBudg500,2040,0.456991,90,USA,DAC,2.993079791,0,0,0
192,PkBudg500,2040,0.456991,90,CHA,DAC,0,0,0,0
193,PkBudg500,2040,0.456991,90,IND,DAC,2.162611253,0,0,0
194,PkBudg500,2040,0.456991,90,NEU,PSC,0.374438181,0,0,0
195,PkBudg500,2040,0.456991,90,SSA,PSC,0.745573628,0,0,0
196,PkBudg500,2040,0.456991,90,OAS,DAC,0,0,0,0
197,PkBudg500,2040,0.456991,90,MEA,PSC,2.082471669,0,0,0
198,PkBudg500,2040,0.456991,90,EUR,PSC,0.167008789,0,0,0
199,PkBudg500,2040,0.456991,90,methanol production,BAU,65.98189866,229.7762661,52.97254117,52.97427784
200,PkBudg500,2040,0.508264,100,LAM,DAC,1.834099001,0,0,0
201,PkBudg500,2040,0.508264,100,NEU,PSC,0.416470024,0,0,0
202,PkBudg500,2040,0.508264,100,OAS,PSC,3.8286197,0,0,0
203,PkBudg500,2040,0.508264,100,IND,PSC,0.012987455,0,0,0
204,PkBudg500,2040,0.508264,100,EUR,PSC,0.16711802,0,0,0
205,PkBudg500,2040,0.508264,100,MEA,DAC,0,0,0,0
206,PkBudg500,2040,0.508264,100,CAZ,DAC,0.6906499,0,0,0
207,PkBudg500,2040,0.508264,100,EUR,DAC,2.548146331,0,0,0
208,PkBudg500,2040,0.508264,100,JPN,PSC,0.010974054,0,0,0
209,PkBudg500,2040,0.508264,100,CAZ,PSC,0.007564083,0,0,0
210,PkBudg500,2040,0.508264,100,CHA,DAC,0,0,0,0
211,PkBudg500,2040,0.508264,100,USA,PSC,0.039931855,0,0,0
212,PkBudg500,2040,0.508264,100,SSA,DAC,0.505250928,0,0,0
213,PkBudg500,2040,0.508264,100,REF,PSC,0.302209603,0,0,0
214,PkBudg500,2040,0.508264,100,SSA,PSC,0.745954171,0,0,0
215,PkBudg500,2040,0.508264,100,LAM,PSC,0.009048272,0,0,0
216,PkBudg500,2040,0.508264,100,OAS,DAC,0,0,0,0
217,PkBudg500,2040,0.508264,100,IND,DAC,2.406468645,0,0,0
218,PkBudg500,2040,0.508264,100,MEA,PSC,2.316123286,0,0,0
219,PkBudg500,2040,0.508264,100,USA,DAC,3.332561609,0,0,0
220,PkBudg500,2040,0.508264,100,REF,DAC,0.668126809,0,0,0
221,PkBudg500,2040,0.508264,100,NEU,DAC,0,0,0,0
222,PkBudg500,2040,0.508264,100,JPN,DAC,0.561986623,0,0,0
223,PkBudg500,2040,0.508264,100,CHA,PSC,8.267590079,0,0,0
224,PkBudg500,2040,0.508264,100,methanol production,BAU,73.11265982,255.5567483,58.85837907,58.8601326
225,PkBudg500,2040,0.559538,110,IND,DAC,2.650326275,0,0,0
226,PkBudg500,2040,0.559538,110,CAZ,PSC,0.007567942,0,0,0
227,PkBudg500,2040,0.559538,110,OAS,DAC,0,0,0,0
228,PkBudg500,2040,0.559538,110,OAS,PSC,4.214850266,0,0,0
229,PkBudg500,2040,0.559538,110,LAM,PSC,0.009052887,0,0,0
230,PkBudg500,2040,0.559538,110,NEU,PSC,0.458501908,0,0,0
231,PkBudg500,2040,0.559538,110,USA,PSC,0.039952226,0,0,0
232,PkBudg500,2040,0.559538,110,LAM,DAC,2.019889162,0,0,0
233,PkBudg500,2040,0.559538,110,MEA,DAC,0,0,0,0
234,PkBudg500,2040,0.559538,110,CHA,DAC,0,0,0,0
235,PkBudg500,2040,0.559538,110,CAZ,DAC,0.760950954,0,0,0
236,PkBudg500,2040,0.559538,110,JPN,PSC,0.010979652,0,0,0
237,PkBudg500,2040,0.559538,110,EUR,PSC,0.16722725,0,0,0
238,PkBudg500,2040,0.559538,110,REF,PSC,0.302411889,0,0,0
239,PkBudg500,2040,0.559538,110,SSA,PSC,0.746334714,0,0,0
240,PkBudg500,2040,0.559538,110,USA,DAC,3.672043759,0,0,0
241,PkBudg500,2040,0.559538,110,JPN,DAC,0.61958564,0,0,0
242,PkBudg500,2040,0.559538,110,SSA,DAC,0.619196449,0,0,0
243,PkBudg500,2040,0.559538,110,MEA,PSC,2.549775131,0,0,0
244,PkBudg500,2040,0.559538,110,REF,DAC,0.760642528,0,0,0
245,PkBudg500,2040,0.559538,110,EUR,DAC,2.819005819,0,0,0
246,PkBudg500,2040,0.559538,110,NEU,DAC,0,0,0,0
247,PkBudg500,2040,0.559538,110,CHA,PSC,9.101614569,0,0,0
248,PkBudg500,2040,0.559538,110,IND,PSC,0.01299408,0,0,0
249,PkBudg500,2040,0.559538,110,methanol production,BAU,80.24341818,281.3372556,64.74421698,64.74599301
250,PkBudg500,2040,0.610812,120,REF,PSC,0.302614174,0,0,0
251,PkBudg500,2040,0.610812,120,USA,PSC,0.039972597,0,0,0
252,PkBudg500,2040,0.610812,120,CHA,PSC,9.935639589,0,0,0
253,PkBudg500,2040,0.610812,120,OAS,PSC,4.601081077,0,0,0
254,PkBudg500,2040,0.610812,120,MEA,PSC,2.783427125,0,0,0
255,PkBudg500,2040,0.610812,120,MEA,DAC,0,0,0,0
256,PkBudg500,2040,0.610812,120,EUR,PSC,0.16733648,0,0,0
257,PkBudg500,2040,0.610812,120,IND,PSC,0.013000706,0,0,0
258,PkBudg500,2040,0.610812,120,CHA,DAC,0,0,0,0
259,PkBudg500,2040,0.610812,120,SSA,DAC,0.733142041,0,0,0
260,PkBudg500,2040,0.610812,120,JPN,PSC,0.01098525,0,0,0
261,PkBudg500,2040,0.610812,120,EUR,DAC,3.08986548,0,0,0
262,PkBudg500,2040,0.610812,120,SSA,PSC,0.746715258,0,0,0
263,PkBudg500,2040,0.610812,120,LAM,DAC,2.205679441,0,0,0
264,PkBudg500,2040,0.610812,120,CAZ,PSC,0.007571801,0,0,0
265,PkBudg500,2040,0.610812,120,JPN,DAC,0.677184694,0,0,0
266,PkBudg500,2040,0.610812,120,IND,DAC,2.89418406,0,0,0
267,PkBudg500,2040,0.610812,120,OAS,DAC,0,0,0,0
268,PkBudg500,2040,0.610812,120,LAM,PSC,0.009057503,0,0,0
269,PkBudg500,2040,0.610812,120,CAZ,DAC,0.831252053,0,0,0
270,PkBudg500,2040,0.610812,120,USA,DAC,4.011526124,0,0,0
271,PkBudg500,2040,0.610812,120,NEU,PSC,0.500533819,0,0,0
272,PkBudg500,2040,0.610812,120,REF,DAC,0.853158306,0,0,0
273,PkBudg500,2040,0.610812,120,NEU,DAC,0,0,0,0
274,PkBudg500,2040,0.610812,120,methanol production,BAU,87.37417471,307.1177793,70.63005489,70.6318571
275,PkBudg500,2040,0.662085,130,SSA,DAC,0.847087673,0,0,0
276,PkBudg500,2040,0.662085,130,OAS,PSC,4.987312023,0,0,0
277,PkBudg500,2040,0.662085,130,LAM,DAC,2.391469785,0,0,0
278,PkBudg500,2040,0.662085,130,EUR,PSC,0.167445711,0,0,0
279,PkBudg500,2040,0.662085,130,CAZ,DAC,0.901553176,0,0,0
280,PkBudg500,2040,0.662085,130,USA,PSC,0.039992968,0,0,0
281,PkBudg500,2040,0.662085,130,LAM,PSC,0.009062119,0,0,0
282,PkBudg500,2040,0.662085,130,SSA,PSC,0.747095801,0,0,0
283,PkBudg500,2040,0.662085,130,CAZ,PSC,0.00757566,0,0,0
284,PkBudg500,2040,0.662085,130,EUR,DAC,3.360725234,0,0,0
285,PkBudg500,2040,0.662085,130,JPN,PSC,0.010990849,0,0,0
286,PkBudg500,2040,0.662085,130,CHA,DAC,0,0,0,0
287,PkBudg500,2040,0.662085,130,MEA,DAC,0,0,0,0
288,PkBudg500,2040,0.662085,130,MEA,PSC,3.0170792,0,0,0
289,PkBudg500,2040,0.662085,130,IND,PSC,0.013007331,0,0,0
290,PkBudg500,2040,0.662085,130,REF,DAC,0.945674116,0,0,0
291,PkBudg500,2040,0.662085,130,IND,DAC,3.13804193,0,0,0
292,PkBudg500,2040,0.662085,130,CHA,PSC,10.7696649,0,0,0
293,PkBudg500,2040,0.662085,130,USA,DAC,4.351008608,0,0,0
294,PkBudg500,2040,0.662085,130,NEU,DAC,0,0,0,0
295,PkBudg500,2040,0.662085,130,JPN,DAC,0.734783768,0,0,0
296,PkBudg500,2040,0.662085,130,NEU,PSC,0.542565745,0,0,0
297,PkBudg500,2040,0.662085,130,OAS,DAC,0,0,0,0
298,PkBudg500,2040,0.662085,130,REF,PSC,0.30281646,0,0,0
299,PkBudg500,2040,0.662085,130,methanol production,BAU,94.50493024,332.898312,76.5158928,76.51772321
300,PkBudg500,2040,0.713359,140,LAM,DAC,2.577260169,0,0,0
301,PkBudg500,2040,0.713359,140,CAZ,DAC,0.971854315,0,0,0
302,PkBudg500,2040,0.713359,140,CAZ,PSC,0.007579518,0,0,0
303,PkBudg500,2040,0.713359,140,LAM,PSC,0.009066735,0,0,0
304,PkBudg500,2040,0.713359,140,USA,PSC,0.040013339,0,0,0
305,PkBudg500,2040,0.713359,140,IND,PSC,0.013013957,0,0,0
306,PkBudg500,2040,0.713359,140,JPN,DAC,0.792382854,0,0,0
307,PkBudg500,2040,0.713359,140,NEU,DAC,0,0,0,0
308,PkBudg500,2040,0.713359,140,REF,PSC,0.303018746,0,0,0
309,PkBudg500,2040,0.713359,140,OAS,PSC,5.373543052,0,0,0
310,PkBudg500,2040,0.713359,140,USA,DAC,4.690491166,0,0,0
311,PkBudg500,2040,0.713359,140,MEA,PSC,3.250731326,0,0,0
312,PkBudg500,2040,0.713359,140,EUR,DAC,3.631585048,0,0,0
313,PkBudg500,2040,0.713359,140,CHA,DAC,0,0,0,0
314,PkBudg500,2040,0.713359,140,OAS,DAC,0,0,0,0
315,PkBudg500,2040,0.713359,140,SSA,PSC,0.747476345,0,0,0
316,PkBudg500,2040,0.713359,140,REF,DAC,1.038189947,0,0,0
317,PkBudg500,2040,0.713359,140,MEA,DAC,0,0,0,0
318,PkBudg500,2040,0.713359,140,SSA,DAC,0.96103333,0,0,0
319,PkBudg500,2040,0.713359,140,NEU,PSC,0.58459768,0,0,0
320,PkBudg500,2040,0.713359,140,IND,DAC,3.381899853,0,0,0
321,PkBudg500,2040,0.713359,140,JPN,PSC,0.010996447,0,0,0
322,PkBudg500,2040,0.713359,140,CHA,PSC,11.60369039,0,0,0
323,PkBudg500,2040,0.713359,140,EUR,PSC,0.167554941,0,0,0
324,PkBudg500,2040,0.713359,140,methanol production,BAU,101.6356852,358.6788503,82.4017307,82.40359057
325,PkBudg500,2040,0.764751,150,SSA,PSC,0.747857768,0,0,0
326,PkBudg500,2040,0.764751,150,REF,PSC,0.303221415,0,0,0
327,PkBudg500,2040,0.764751,150,LAM,DAC,2.763484456,0,0,0
328,PkBudg500,2040,0.764751,150,JPN,DAC,0.850115316,0,0,0
329,PkBudg500,2040,0.764751,150,EUR,DAC,3.903070326,0,0,0
330,PkBudg500,2040,0.764751,150,JPN,PSC,0.011002058,0,0,0
331,PkBudg500,2040,0.764751,150,USA,PSC,0.040033757,0,0,0
332,PkBudg500,2040,0.764751,150,SSA,DAC,1.075241222,0,0,0
333,PkBudg500,2040,0.764751,150,MEA,PSC,3.457849452,0,0,0
334,PkBudg500,2040,0.764751,150,OAS,DAC,0,0,0,0
335,PkBudg500,2040,0.764751,150,MEA,DAC,0.022574324,0,0,0
336,PkBudg500,2040,0.764751,150,NEU,PSC,0.62673094,0,0,0
337,PkBudg500,2040,0.764751,150,IND,DAC,3.626321502,0,0,0
338,PkBudg500,2040,0.764751,150,OAS,PSC,5.760666542,0,0,0
339,PkBudg500,2040,0.764751,150,CAZ,PSC,0.007583386,0,0,0
340,PkBudg500,2040,0.764751,150,EUR,PSC,0.167664384,0,0,0
341,PkBudg500,2040,0.764751,150,USA,DAC,5.030769363,0,0,0
342,PkBudg500,2040,0.764751,150,IND,PSC,0.013020597,0,0,0
343,PkBudg500,2040,0.764751,150,NEU,DAC,0,0,0,0
344,PkBudg500,2040,0.764751,150,REF,DAC,1.130919865,0,0,0
345,PkBudg500,2040,0.764751,150,CHA,DAC,0,0,0,0
346,PkBudg500,2040,0.764751,150,CAZ,DAC,1.042319993,0,0,0
347,PkBudg500,2040,0.764751,150,LAM,PSC,0.009071362,0,0,0
348,PkBudg500,2040,0.764751,150,CHA,PSC,12.43964897,0,0,0
349,PkBudg500,2040,0.764751,150,methanol production,BAU,108.7642806,384.5189485,88.28756861,88.29254593
350,PkBudg500,2040,0.817066,160,MEA,PSC,3.459644689,0,0,0
351,PkBudg500,2040,0.817066,160,SSA,DAC,1.191495659,0,0,0
352,PkBudg500,2040,0.817066,160,LAM,PSC,0.009076071,0,0,0
353,PkBudg500,2040,0.817066,160,USA,DAC,5.377284298,0,0,0
354,PkBudg500,2040,0.817066,160,OAS,PSC,6.154734442,0,0,0
355,PkBudg500,2040,0.817066,160,EUR,DAC,4.179420963,0,0,0
356,PkBudg500,2040,0.817066,160,NEU,DAC,0,0,0,0
357,PkBudg500,2040,0.817066,160,CHA,PSC,13.21784547,0,0,0
358,PkBudg500,2040,0.817066,160,IND,DAC,3.875130751,0,0,0
359,PkBudg500,2040,0.817066,160,OAS,DAC,0,0,0,0
