S2,S3,Objective
0.154545455,0.607070707,0.160616162
0.168686869,0.607070707,0.174757576
0.182828283,0.607070707,0.18889899
0.196969697,0.607070707,0.203040404
0.211111111,0.607070707,0.217181818
0.225252525,0.607070707,0.231323232
0.239393939,0.607070707,0.245464646
0.253535354,0.607070707,0.259606061
0.267676768,0.607070707,0.273747475
0.281818182,0.607070707,0.287888889
0.295959596,0.607070707,0.302030303
0.31010101,0.607070707,0.316171717
0.324242424,0.607070707,0.330313131
0.338383838,0.607070707,0.344454545
0.352525253,0.607070707,0.35859596
0.366666667,0.607070707,0.372737374
0.380808081,0.607070707,0.386878788
0.394949495,0.607070707,0.401020202
0.409090909,0.607070707,0.415161616
0.423232323,0.607070707,0.42930303
0.437373737,0.607070707,0.443444444
0.451515152,0.607070707,0.457585859
0.465656566,0.607070707,0.471727273
0.47979798,0.607070707,0.485868687
0.493939394,0.607070707,0.500010101
0.508080808,0.607070707,0.514151515
0.522222222,0.607070707,0.528292929
0.536363636,0.607070707,0.542434343
0.550505051,0.607070707,0.556575758
0.564646465,0.607070707,0.570717172
0.578787879,0.607070707,0.584858586
0.592929293,0.607070707,0.599
0.607070707,0.607070707,0.613141414
0.621212121,0.607070707,0.627282828
0.635353535,0.607070707,0.641424242
0.649494949,0.607070707,0.655565657
0.663636364,0.607070707,0.669707071
0.677777778,0.607070707,0.683848485
0.691919192,0.607070707,0.697989899
0.706060606,0.607070707,0.712131313
0.72020202,0.607070707,0.726272727
0.734343434,0.607070707,0.740414141
0.748484848,0.607070707,0.754555556
0.762626263,0.607070707,0.76869697
0.776767677,0.607070707,0.782838384
0.790909091,0.607070707,0.796979798
0.805050505,0.607070707,0.811121212
0.819191919,0.607070707,0.825262626
0.833333333,0.607070707,0.83940404
0.847474747,0.607070707,0.853545455
0.861616162,0.607070707,0.867686869
0.875757576,0.607070707,0.881828283
0.88989899,0.607070707,0.895969697
0.904040404,0.607070707,0.910111111
0.918181818,0.607070707,0.924252525
0.932323232,0.607070707,0.938393939
0.946464646,0.607070707,0.952535354
0.960606061,0.607070707,0.966676768
0.974747475,0.607070707,0.980818182
0.988888889,0.607070707,0.994959596
1.003030303,0.607070707,1.00910101
1.017171717,0.607070707,1.023242424
1.031313131,0.607070707,1.037383838
1.045454545,0.607070707,1.051525253
1.05959596,0.607070707,1.065666667
1.073737374,0.607070707,1.079808081
1.087878788,0.607070707,1.093949495
1.102020202,0.607070707,1.108090909
1.116161616,0.607070707,1.122232323
1.13030303,0.607070707,1.136373737
1.144444444,0.607070707,1.150515152
1.158585859,0.607070707,1.164656566
1.172727273,0.607070707,1.17879798
1.186868687,0.607070707,1.192939394
1.201010101,0.607070707,1.207080808
1.215151515,0.607070707,1.221222222
1.229292929,0.607070707,1.235363636
1.243434343,0.607070707,1.249505051
1.257575758,0.607070707,1.263646465
1.271717172,0.607070707,1.277787879
1.285858586,0.607070707,1.291929293
1.3,0.607070707,1.306070707
-0.1,0.621212121,-0.093787879
-0.085858586,0.621212121,-0.079646465
-0.071717172,0.621212121,-0.065505051
-0.057575758,0.621212121,-0.051363636
-0.043434343,0.621212121,-0.037222222
-0.029292929,0.621212121,-0.023080808
-0.015151515,0.621212121,-0.008939394
-0.001010101,0.621212121,0.00520202
0.013131313,0.621212121,0.019343434
0.027272727,0.621212121,0.033484848
0.041414141,0.621212121,0.047626263
0.055555556,0.621212121,0.061767677
0.06969697,0.621212121,0.075909091
0.083838384,0.621212121,0.090050505
0.097979798,0.621212121,0.104191919
0.112121212,0.621212121,0.118333333
0.126262626,0.621212121,0.132474747
0.14040404,0.621212121,0.146616162
0.154545455,0.621212121,0.160757576
0.168686869,0.621212121,0.17489899
0.182828283,0.621212121,0.189040404
0.196969697,0.621212121,0.203181818
0.211111111,0.621212121,0.217323232
0.225252525,0.621212121,0.231464646
0.239393939,0.621212121,0.245606061
0.253535354,0.621212121,0.259747475
0.267676768,0.621212121,0.273888889
0.281818182,0.621212121,0.288030303
0.295959596,0.621212121,0.302171717
0.31010101,0.621212121,0.316313131
0.324242424,0.621212121,0.330454545
0.338383838,0.621212121,0.34459596
0.352525253,0.621212121,0.358737374
0.366666667,0.621212121,0.372878788
0.380808081,0.621212121,0.387020202
0.394949495,0.621212121,0.401161616
0.409090909,0.621212121,0.41530303
0.423232323,0.621212121,0.429444444
0.437373737,0.621212121,0.443585859
0.451515152,0.621212121,0.457727273
0.465656566,0.621212121,0.471868687
0.47979798,0.621212121,0.486010101
0.493939394,0.621212121,0.500151515
0.508080808,0.621212121,0.514292929
0.522222222,0.621212121,0.528434343
0.536363636,0.621212121,0.542575758
0.550505051,0.621212121,0.556717172
0.564646465,0.621212121,0.570858586
0.578787879,0.621212121,0.585
0.592929293,0.621212121,0.599141414
0.607070707,0.621212121,0.613282828
0.621212121,0.621212121,0.627424242
0.635353535,0.621212121,0.641565657
0.649494949,0.621212121,0.655707071
0.663636364,0.621212121,0.669848485
0.677777778,0.621212121,0.683989899
0.691919192,0.621212121,0.698131313
0.706060606,0.621212121,0.712272727
0.72020202,0.621212121,0.726414141
0.734343434,0.621212121,0.740555556
0.748484848,0.621212121,0.75469697
0.762626263,0.621212121,0.768838384
0.776767677,0.621212121,0.782979798
0.790909091,0.621212121,0.797121212
0.805050505,0.621212121,0.811262626
0.819191919,0.621212121,0.82540404
0.833333333,0.621212121,0.839545455
0.847474747,0.621212121,0.853686869
0.861616162,0.621212121,0.867828283
0.875757576,0.621212121,0.881969697
0.88989899,0.621212121,0.896111111
0.904040404,0.621212121,0.910252525
0.918181818,0.621212121,0.924393939
0.932323232,0.621212121,0.938535354
0.946464646,0.621212121,0.952676768
0.960606061,0.621212121,0.966818182
0.974747475,0.621212121,0.980959596
0.988888889,0.621212121,0.99510101
1.003030303,0.621212121,1.009242424
1.017171717,0.621212121,1.023383838
1.031313131,0.621212121,1.037525253
1.045454545,0.621212121,1.051666667
1.05959596,0.621212121,1.065808081
1.073737374,0.621212121,1.079949495
1.087878788,0.621212121,1.094090909
1.102020202,0.621212121,1.108232323
1.116161616,0.621212121,1.122373737
1.13030303,0.621212121,1.136515152
1.144444444,0.621212121,1.150656566
1.158585859,0.621212121,1.16479798
1.172727273,0.621212121,1.178939394
1.186868687,0.621212121,1.193080808
1.201010101,0.621212121,1.207222222
1.215151515,0.621212121,1.221363636
1.229292929,0.621212121,1.235505051
1.243434343,0.621212121,1.249646465
1.257575758,0.621212121,1.263787879
1.271717172,0.621212121,1.277929293
1.285858586,0.621212121,1.292070707
1.3,0.621212121,1.306212121
-0.1,0.635353535,-0.093646465
-0.085858586,0.635353535,-0.079505051
-0.071717172,0.635353535,-0.065363636
-0.057575758,0.635353535,-0.051222222
-0.043434343,0.635353535,-0.037080808
-0.029292929,0.635353535,-0.022939394
-0.015151515,0.635353535,-0.00879798
-0.001010101,0.635353535,0.005343434
0.013131313,0.635353535,0.019484848
0.027272727,0.635353535,0.033626263
0.041414141,0.635353535,0.047767677
0.055555556,0.635353535,0.061909091
0.06969697,0.635353535,0.076050505
0.083838384,0.635353535,0.090191919
0.097979798,0.635353535,0.104333333
0.112121212,0.635353535,0.118474747
0.126262626,0.635353535,0.132616162
0.14040404,0.635353535,0.146757576
0.154545455,0.635353535,0.16089899
0.168686869,0.635353535,0.175040404
0.182828283,0.635353535,0.189181818
0.196969697,0.635353535,0.203323232
0.211111111,0.635353535,0.217464646
0.225252525,0.635353535,0.231606061
0.239393939,0.635353535,0.245747475
0.253535354,0.635353535,0.259888889
0.267676768,0.635353535,0.274030303
0.281818182,0.635353535,0.288171717
0.295959596,0.635353535,0.302313131
0.31010101,0.635353535,0.316454545
0.324242424,0.635353535,0.33059596
0.338383838,0.635353535,0.344737374
0.352525253,0.635353535,0.358878788
0.366666667,0.635353535,0.373020202
0.380808081,0.635353535,0.387161616
0.394949495,0.635353535,0.40130303
0.409090909,0.635353535,0.415444444
0.423232323,0.635353535,0.429585859
0.437373737,0.635353535,0.443727273
0.451515152,0.635353535,0.457868687
0.465656566,0.635353535,0.472010101
0.47979798,0.635353535,0.486151515
0.493939394,0.635353535,0.500292929
0.508080808,0.635353535,0.514434343
0.522222222,0.635353535,0.528575758
0.536363636,0.635353535,0.542717172
0.550505051,0.635353535,0.556858586
0.564646465,0.635353535,0.571
0.578787879,0.635353535,0.585141414
0.592929293,0.635353535,0.599282828
0.607070707,0.635353535,0.613424242
0.621212121,0.635353535,0.627565657
0.635353535,0.635353535,0.641707071
0.649494949,0.635353535,0.655848485
0.663636364,0.635353535,0.669989899
0.677777778,0.635353535,0.684131313
0.691919192,0.635353535,0.698272727
0.706060606,0.635353535,0.712414141
0.72020202,0.635353535,0.726555556
0.734343434,0.635353535,0.74069697
0.748484848,0.635353535,0.754838384
0.762626263,0.635353535,0.768979798
0.776767677,0.635353535,0.783121212
0.790909091,0.635353535,0.797262626
0.805050505,0.635353535,0.81140404
0.819191919,0.635353535,0.825545455
0.833333333,0.635353535,0.839686869
0.847474747,0.635353535,0.853828283
0.861616162,0.635353535,0.867969697
0.875757576,0.635353535,0.882111111
0.88989899,0.635353535,0.896252525
0.904040404,0.635353535,0.910393939
0.918181818,0.635353535,0.924535354
0.932323232,0.635353535,0.938676768
0.946464646,0.635353535,0.952818182
0.960606061,0.635353535,0.966959596
0.974747475,0.635353535,0.98110101
0.988888889,0.635353535,0.995242424
1.003030303,0.635353535,1.009383838
1.017171717,0.635353535,1.023525253
1.031313131,0.635353535,1.037666667
1.045454545,0.635353535,1.051808081
1.05959596,0.635353535,1.065949495
1.073737374,0.635353535,1.080090909
1.087878788,0.635353535,1.094232323
1.102020202,0.635353535,1.108373737
1.116161616,0.635353535,1.122515152
1.13030303,0.635353535,1.136656566
1.144444444,0.635353535,1.15079798
1.158585859,0.635353535,1.164939394
1.172727273,0.635353535,1.179080808
1.186868687,0.635353535,1.193222222
1.201010101,0.635353535,1.207363636
1.215151515,0.635353535,1.221505051
1.229292929,0.635353535,1.235646465
1.243434343,0.635353535,1.249787879
1.257575758,0.635353535,1.263929293
1.271717172,0.635353535,1.278070707
1.285858586,0.635353535,1.292212121
1.3,0.635353535,1.306353535
-0.1,0.649494949,-0.093505051
-0.085858586,0.649494949,-0.079363636
-0.071717172,0.649494949,-0.065222222
-0.057575758,0.649494949,-0.051080808
-0.043434343,0.649494949,-0.036939394
-0.029292929,0.649494949,-0.02279798
-0.015151515,0.649494949,-0.008656566
-0.001010101,0.649494949,0.005484848
0.013131313,0.649494949,0.019626263
0.027272727,0.649494949,0.033767677
0.041414141,0.649494949,0.047909091
0.055555556,0.649494949,0.062050505
0.06969697,0.649494949,0.076191919
0.083838384,0.649494949,0.090333333
0.097979798,0.649494949,0.104474747
0.112121212,0.649494949,0.118616162
0.126262626,0.649494949,0.132757576
0.14040404,0.649494949,0.14689899
0.154545455,0.649494949,0.161040404
0.168686869,0.649494949,0.175181818
0.182828283,0.649494949,0.189323232
0.196969697,0.649494949,0.203464646
0.211111111,0.649494949,0.217606061
0.225252525,0.649494949,0.231747475
0.239393939,0.649494949,0.245888889
0.253535354,0.649494949,0.260030303
0.267676768,0.649494949,0.274171717
0.281818182,0.649494949,0.288313131
0.295959596,0.649494949,0.302454545
0.31010101,0.649494949,0.31659596
0.324242424,0.649494949,0.330737374
0.338383838,0.649494949,0.344878788
0.352525253,0.649494949,0.359020202
0.366666667,0.649494949,0.373161616
0.380808081,0.649494949,0.38730303
0.394949495,0.649494949,0.401444444
0.409090909,0.649494949,0.415585859
0.423232323,0.649494949,0.429727273
0.437373737,0.649494949,0.443868687
0.451515152,0.649494949,0.458010101
0.465656566,0.649494949,0.472151515
0.47979798,0.649494949,0.486292929
0.493939394,0.649494949,0.500434343
0.508080808,0.649494949,0.514575758
0.522222222,0.649494949,0.528717172
0.536363636,0.649494949,0.542858586
0.550505051,0.649494949,0.557
0.564646465,0.649494949,0.571141414
0.578787879,0.649494949,0.585282828
0.592929293,0.649494949,0.599424242
0.607070707,0.649494949,0.613565657
0.621212121,0.649494949,0.627707071
0.635353535,0.649494949,0.641848485
0.649494949,0.649494949,0.655989899
0.663636364,0.649494949,0.670131313
0.677777778,0.649494949,0.684272727
0.691919192,0.649494949,0.698414141
0.706060606,0.649494949,0.712555556
0.72020202,0.649494949,0.72669697
0.734343434,0.649494949,0.740838384
0.748484848,0.649494949,0.754979798
0.762626263,0.649494949,0.769121212
0.776767677,0.649494949,0.783262626
0.790909091,0.649494949,0.79740404
0.805050505,0.649494949,0.811545455
0.819191919,0.649494949,0.825686869
0.833333333,0.649494949,0.839828283
0.847474747,0.649494949,0.853969697
0.861616162,0.649494949,0.868111111
0.875757576,0.649494949,0.882252525
0.88989899,0.649494949,0.896393939
0.904040404,0.649494949,0.910535354
0.918181818,0.649494949,0.924676768
0.932323232,0.649494949,0.938818182
0.946464646,0.649494949,0.952959596
0.960606061,0.649494949,0.96710101
0.974747475,0.649494949,0.981242424
0.988888889,0.649494949,0.995383838
1.003030303,0.649494949,1.009525253
1.017171717,0.649494949,1.023666667
1.031313131,0.649494949,1.037808081
1.045454545,0.649494949,1.051949495
1.05959596,0.649494949,1.066090909
1.073737374,0.649494949,1.080232323
1.087878788,0.649494949,1.094373737
1.102020202,0.649494949,1.108515152
1.116161616,0.649494949,1.122656566
1.13030303,0.649494949,1.13679798
1.144444444,0.649494949,1.150939394
1.158585859,0.649494949,1.165080808
1.172727273,0.649494949,1.179222222
1.186868687,0.649494949,1.193363636
1.201010101,0.649494949,1.207505051
1.215151515,0.649494949,1.221646465
1.229292929,0.649494949,1.235787879
1.243434343,0.649494949,1.249929293
1.257575758,0.649494949,1.264070707
1.271717172,0.649494949,1.278212121
1.285858586,0.649494949,1.292353535
1.3,0.649494949,1.306494949
-0.1,0.663636364,-0.093363636
-0.085858586,0.663636364,-0.079222222
-0.071717172,0.663636364,-0.065080808
-0.057575758,0.663636364,-0.050939394
-0.043434343,0.663636364,-0.03679798
-0.029292929,0.663636364,-0.022656566
-0.015151515,0.663636364,-0.008515152
-0.001010101,0.663636364,0.005626263
0.013131313,0.663636364,0.019767677
0.027272727,0.663636364,0.033909091
0.041414141,0.663636364,0.048050505
0.055555556,0.663636364,0.062191919
0.06969697,0.663636364,0.076333333
0.083838384,0.663636364,0.090474747
0.097979798,0.663636364,0.104616162
0.112121212,0.663636364,0.118757576
0.126262626,0.663636364,0.13289899
0.14040404,0.663636364,0.147040404
0.154545455,0.663636364,0.161181818
0.168686869,0.663636364,0.175323232
0.182828283,0.663636364,0.189464646
0.196969697,0.663636364,0.203606061
0.211111111,0.663636364,0.217747475
0.225252525,0.663636364,0.231888889
0.239393939,0.663636364,0.246030303
0.253535354,0.663636364,0.260171717
0.267676768,0.663636364,0.274313131
0.281818182,0.663636364,0.288454545
0.295959596,0.663636364,0.30259596
0.31010101,0.663636364,0.316737374
0.324242424,0.663636364,0.330878788
0.338383838,0.663636364,0.345020202
0.352525253,0.663636364,0.359161616
0.366666667,0.663636364,0.37330303
0.380808081,0.663636364,0.387444444
0.394949495,0.663636364,0.401585859
0.409090909,0.663636364,0.415727273
0.423232323,0.663636364,0.429868687
0.437373737,0.663636364,0.444010101
0.451515152,0.663636364,0.458151515
0.465656566,0.663636364,0.472292929
0.47979798,0.663636364,0.486434343
0.493939394,0.663636364,0.500575758
0.508080808,0.663636364,0.514717172
0.522222222,0.663636364,0.528858586
0.536363636,0.663636364,0.543
0.550505051,0.663636364,0.557141414
0.564646465,0.663636364,0.571282828
0.578787879,0.663636364,0.585424242
0.592929293,0.663636364,0.599565657
0.607070707,0.663636364,0.613707071
0.621212121,0.663636364,0.627848485
0.635353535,0.663636364,0.641989899
0.649494949,0.663636364,0.656131313
0.663636364,0.663636364,0.670272727
0.677777778,0.663636364,0.684414141
0.691919192,0.663636364,0.698555556
0.706060606,0.663636364,0.71269697
0.72020202,0.663636364,0.726838384
0.734343434,0.663636364,0.740979798
0.748484848,0.663636364,0.755121212
0.762626263,0.663636364,0.769262626
0.776767677,0.663636364,0.78340404
0.790909091,0.663636364,0.797545455
0.805050505,0.663636364,0.811686869
0.819191919,0.663636364,0.825828283
0.833333333,0.663636364,0.839969697
0.847474747,0.663636364,0.854111111
0.861616162,0.663636364,0.868252525
0.875757576,0.663636364,0.882393939
0.88989899,0.663636364,0.896535354
0.904040404,0.663636364,0.910676768
0.918181818,0.663636364,0.924818182
0.932323232,0.663636364,0.938959596
0.946464646,0.663636364,0.95310101
0.960606061,0.663636364,0.967242424
0.974747475,0.663636364,0.981383838
0.988888889,0.663636364,0.995525253
1.003030303,0.663636364,1.009666667
1.017171717,0.663636364,1.023808081
1.031313131,0.663636364,1.037949495
1.045454545,0.663636364,1.052090909
1.05959596,0.663636364,1.066232323
1.073737374,0.663636364,1.080373737
1.087878788,0.663636364,1.094515152
1.102020202,0.663636364,1.108656566
1.116161616,0.663636364,1.12279798
1.13030303,0.663636364,1.136939394
1.144444444,0.663636364,1.151080808
1.158585859,0.663636364,1.165222222
1.172727273,0.663636364,1.179363636
1.186868687,0.663636364,1.193505051
1.201010101,0.663636364,1.207646465
1.215151515,0.663636364,1.221787879
1.229292929,0.663636364,1.235929293
1.243434343,0.663636364,1.250070707
1.257575758,0.663636364,1.264212121
1.271717172,0.663636364,1.278353535
1.285858586,0.663636364,1.292494949
1.3,0.663636364,1.306636364
-0.1,0.677777778,-0.093222222
-0.085858586,0.677777778,-0.079080808
-0.071717172,0.677777778,-0.064939394
-0.057575758,0.677777778,-0.05079798
-0.043434343,0.677777778,-0.036656566
-0.029292929,0.677777778,-0.022515152
-0.015151515,0.677777778,-0.008373737
-0.001010101,0.677777778,0.005767677
0.013131313,0.677777778,0.019909091
0.027272727,0.677777778,0.034050505
0.041414141,0.677777778,0.048191919
0.055555556,0.677777778,0.062333333
0.06969697,0.677777778,0.076474747
0.083838384,0.677777778,0.090616162
0.097979798,0.677777778,0.104757576
0.112121212,0.677777778,0.11889899
0.126262626,0.677777778,0.133040404
0.14040404,0.677777778,0.147181818
0.154545455,0.677777778,0.161323232
0.168686869,0.677777778,0.175464646
0.182828283,0.677777778,0.189606061
0.196969697,0.677777778,0.203747475
0.211111111,0.677777778,0.217888889
0.225252525,0.677777778,0.232030303
0.239393939,0.677777778,0.246171717
0.253535354,0.677777778,0.260313131
0.267676768,0.677777778,0.274454545
0.281818182,0.677777778,0.28859596
0.295959596,0.677777778,0.302737374
0.31010101,0.677777778,0.316878788
0.324242424,0.677777778,0.331020202
0.338383838,0.677777778,0.345161616
0.352525253,0.677777778,0.35930303
0.366666667,0.677777778,0.373444444
0.380808081,0.677777778,0.387585859
0.394949495,0.677777778,0.401727273
0.409090909,0.677777778,0.415868687
0.423232323,0.677777778,0.430010101
0.437373737,0.677777778,0.444151515
0.451515152,0.677777778,0.458292929
0.465656566,0.677777778,0.472434343
0.47979798,0.677777778,0.486575758
0.493939394,0.677777778,0.500717172
0.508080808,0.677777778,0.514858586
0.522222222,0.677777778,0.529
0.536363636,0.677777778,0.543141414
0.550505051,0.677777778,0.557282828
0.564646465,0.677777778,0.571424242
0.578787879,0.677777778,0.585565657
0.592929293,0.677777778,0.599707071
0.607070707,0.677777778,0.613848485
0.621212121,0.677777778,0.627989899
0.635353535,0.677777778,0.642131313
0.649494949,0.677777778,0.656272727
0.663636364,0.677777778,0.670414141
0.677777778,0.677777778,0.684555556
0.691919192,0.677777778,0.69869697
0.706060606,0.677777778,0.712838384
0.72020202,0.677777778,0.726979798
0.734343434,0.677777778,0.741121212
0.748484848,0.677777778,0.755262626
0.762626263,0.677777778,0.76940404
0.776767677,0.677777778,0.783545455
0.790909091,0.677777778,0.797686869
0.805050505,0.677777778,0.811828283
0.819191919,0.677777778,0.825969697
0.833333333,0.677777778,0.840111111
0.847474747,0.677777778,0.854252525
0.861616162,0.677777778,0.868393939
0.875757576,0.677777778,0.882535354
0.88989899,0.677777778,0.896676768
0.904040404,0.677777778,0.910818182
0.918181818,0.677777778,0.924959596
0.932323232,0.677777778,0.93910101
0.946464646,0.677777778,0.953242424
0.960606061,0.677777778,0.967383838
0.974747475,0.677777778,0.981525253
0.988888889,0.677777778,0.995666667
1.003030303,0.677777778,1.009808081
1.017171717,0.677777778,1.023949495
1.031313131,0.677777778,1.038090909
1.045454545,0.677777778,1.052232323
1.05959596,0.677777778,1.066373737
1.073737374,0.677777778,1.080515152
1.087878788,0.677777778,1.094656566
1.102020202,0.677777778,1.10879798
1.116161616,0.677777778,1.122939394
1.13030303,0.677777778,1.137080808
1.144444444,0.677777778,1.151222222
1.158585859,0.677777778,1.165363636
1.172727273,0.677777778,1.179505051
1.186868687,0.677777778,1.193646465
1.201010101,0.677777778,1.207787879
1.215151515,0.677777778,1.221929293
1.229292929,0.677777778,1.236070707
1.243434343,0.677777778,1.250212121
1.257575758,0.677777778,1.264353535
1.271717172,0.677777778,1.278494949
1.285858586,0.677777778,1.292636364
1.3,0.677777778,1.306777778
-0.1,0.691919192,-0.093080808
-0.085858586,0.691919192,-0.078939394
-0.071717172,0.691919192,-0.06479798
-0.057575758,0.691919192,-0.050656566
-0.043434343,0.691919192,-0.036515152
-0.029292929,0.691919192,-0.022373737
-0.015151515,0.691919192,-0.008232323
-0.001010101,0.691919192,0.005909091
0.013131313,0.691919192,0.020050505
0.027272727,0.691919192,0.034191919
0.041414141,0.691919192,0.048333333
0.055555556,0.691919192,0.062474747
0.06969697,0.691919192,0.076616162
0.083838384,0.691919192,0.090757576
0.097979798,0.691919192,0.10489899
0.112121212,0.691919192,0.119040404
0.126262626,0.691919192,0.133181818
0.14040404,0.691919192,0.147323232
0.154545455,0.691919192,0.161464646
0.168686869,0.691919192,0.175606061
0.182828283,0.691919192,0.189747475
0.196969697,0.691919192,0.203888889
0.211111111,0.691919192,0.218030303
0.225252525,0.691919192,0.232171717
0.239393939,0.691919192,0.246313131
0.253535354,0.691919192,0.260454545
0.267676768,0.691919192,0.27459596
0.281818182,0.691919192,0.288737374
0.295959596,0.691919192,0.302878788
0.31010101,0.691919192,0.317020202
0.324242424,0.691919192,0.331161616
0.338383838,0.691919192,0.34530303
0.352525253,0.691919192,0.359444444
0.366666667,0.691919192,0.373585859
0.380808081,0.691919192,0.387727273
0.394949495,0.691919192,0.401868687
0.409090909,0.691919192,0.416010101
0.423232323,0.691919192,0.430151515
0.437373737,0.691919192,0.444292929
0.451515152,0.691919192,0.458434343
0.465656566,0.691919192,0.472575758
0.47979798,0.691919192,0.486717172
0.493939394,0.691919192,0.500858586
0.508080808,0.691919192,0.515
0.522222222,0.691919192,0.529141414
0.536363636,0.691919192,0.543282828
0.550505051,0.691919192,0.557424242
0.564646465,0.691919192,0.571565657
0.578787879,0.691919192,0.585707071
0.592929293,0.691919192,0.599848485
0.607070707,0.691919192,0.613989899
0.621212121,0.691919192,0.628131313
0.635353535,0.691919192,0.642272727
0.649494949,0.691919192,0.656414141
0.663636364,0.691919192,0.670555556
0.677777778,0.691919192,0.68469697
0.691919192,0.691919192,0.698838384
0.706060606,0.691919192,0.712979798
0.72020202,0.691919192,0.727121212
0.734343434,0.691919192,0.741262626
0.748484848,0.691919192,0.75540404
0.762626263,0.691919192,0.769545455
0.776767677,0.691919192,0.783686869
0.790909091,0.691919192,0.797828283
0.805050505,0.691919192,0.811969697
0.819191919,0.691919192,0.826111111
0.833333333,0.691919192,0.840252525
0.847474747,0.691919192,0.854393939
0.861616162,0.691919192,0.868535354
0.875757576,0.691919192,0.882676768
0.88989899,0.691919192,0.896818182
0.904040404,0.691919192,0.910959596
0.918181818,0.691919192,0.92510101
0.932323232,0.691919192,0.939242424
0.946464646,0.691919192,0.953383838
0.960606061,0.691919192,0.967525253
0.974747475,0.691919192,0.981666667
0.988888889,0.691919192,0.995808081
1.003030303,0.691919192,1.009949495
1.017171717,0.691919192,1.024090909
1.031313131,0.691919192,1.038232323
1.045454545,0.691919192,1.052373737
1.05959596,0.691919192,1.066515152
1.073737374,0.691919192,1.080656566
1.087878788,0.691919192,1.09479798
1.102020202,0.691919192,1.108939394
1.116161616,0.691919192,1.123080808
1.13030303,0.691919192,1.137222222
1.144444444,0.691919192,1.151363636
1.158585859,0.691919192,1.165505051
1.172727273,0.691919192,1.179646465
1.186868687,0.691919192,1.193787879
1.201010101,0.691919192,1.207929293
1.215151515,0.691919192,1.222070707
1.229292929,0.691919192,1.236212121
1.243434343,0.691919192,1.250353535
1.257575758,0.691919192,1.264494949
1.271717172,0.691919192,1.278636364
1.285858586,0.691919192,1.292777778
1.3,0.691919192,1.306919192
-0.1,0.706060606,-0.092939394
-0.085858586,0.706060606,-0.07879798
-0.071717172,0.706060606,-0.064656566
-0.057575758,0.706060606,-0.050515152
-0.043434343,0.706060606,-0.036373737
-0.029292929,0.706060606,-0.022232323
-0.015151515,0.706060606,-0.008090909
-0.001010101,0.706060606,0.006050505
0.013131313,0.706060606,0.020191919
0.027272727,0.706060606,0.034333333
0.041414141,0.706060606,0.048474747
0.055555556,0.706060606,0.062616162
0.06969697,0.706060606,0.076757576
0.083838384,0.706060606,0.09089899
0.097979798,0.706060606,0.105040404
0.112121212,0.706060606,0.119181818
0.126262626,0.706060606,0.133323232
0.14040404,0.706060606,0.147464646
0.154545455,0.706060606,0.161606061
0.168686869,0.706060606,0.175747475
0.182828283,0.706060606,0.189888889
0.196969697,0.706060606,0.204030303
0.211111111,0.706060606,0.218171717
0.225252525,0.706060606,0.232313131
0.239393939,0.706060606,0.246454545
0.253535354,0.706060606,0.26059596
0.267676768,0.706060606,0.274737374
0.281818182,0.706060606,0.288878788
0.295959596,0.706060606,0.303020202
0.31010101,0.706060606,0.317161616
0.324242424,0.706060606,0.33130303
0.338383838,0.706060606,0.345444444
0.352525253,0.706060606,0.359585859
0.366666667,0.706060606,0.373727273
0.380808081,0.706060606,0.387868687
0.394949495,0.706060606,0.402010101
0.409090909,0.706060606,0.416151515
0.423232323,0.706060606,0.430292929
0.437373737,0.706060606,0.444434343
0.451515152,0.706060606,0.458575758
0.465656566,0.706060606,0.472717172
0.47979798,0.706060606,0.486858586
0.493939394,0.706060606,0.501
0.508080808,0.706060606,0.515141414
0.522222222,0.706060606,0.529282828
0.536363636,0.706060606,0.543424242
0.550505051,0.706060606,0.557565657
0.564646465,0.706060606,0.571707071
0.578787879,0.706060606,0.585848485
0.592929293,0.706060606,0.599989899
0.607070707,0.706060606,0.614131313
0.621212121,0.706060606,0.628272727
0.635353535,0.706060606,0.642414141
0.649494949,0.706060606,0.656555556
0.663636364,0.706060606,0.67069697
0.677777778,0.706060606,0.684838384
0.691919192,0.706060606,0.698979798
0.706060606,0.706060606,0.713121212
0.72020202,0.706060606,0.727262626
0.734343434,0.706060606,0.74140404
0.748484848,0.706060606,0.755545455
0.762626263,0.706060606,0.769686869
0.776767677,0.706060606,0.783828283
0.790909091,0.706060606,0.797969697
0.805050505,0.706060606,0.812111111
0.819191919,0.706060606,0.826252525
0.833333333,0.706060606,0.840393939
0.847474747,0.706060606,0.854535354
0.861616162,0.706060606,0.868676768
0.875757576,0.706060606,0.882818182
0.88989899,0.706060606,0.896959596
0.904040404,0.706060606,0.91110101
0.918181818,0.706060606,0.925242424
0.932323232,0.706060606,0.939383838
0.946464646,0.706060606,0.953525253
0.960606061,0.706060606,0.967666667
0.974747475,0.706060606,0.981808081
0.988888889,0.706060606,0.995949495
1.003030303,0.706060606,1.010090909
1.017171717,0.706060606,1.024232323
1.031313131,0.706060606,1.038373737
1.045454545,0.706060606,1.052515152
1.05959596,0.706060606,1.066656566
1.073737374,0.706060606,1.08079798
1.087878788,0.706060606,1.094939394
1.102020202,0.706060606,1.109080808
1.116161616,0.706060606,1.123222222
1.13030303,0.706060606,1.137363636
1.144444444,0.706060606,1.151505051
1.158585859,0.706060606,1.165646465
1.172727273,0.706060606,1.179787879
